Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Производительность,Установка,Назначение,Емкость бункера,Диаметр заготовки
https://entero.ru/i/nofoto-m.jpg,Фронтальная дверца La Minerva для C/E 653,Фронтальная дверца La Minerva для C/E 653,50944,RUB,Нет,La Minerva,Профоборудование,Мясоперерабатывающее,Формовочное оборудование,https://entero.ru/item/266975,"<p>Фронтальная дверца​ <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/266975""><b class=""b"">La Minerva </b></a>используется совместно с аппаратом <a href=""https://entero.ru/item/142262"">C/E 653</a>. Аксессуар изготовлен из нержавеющей стали.</p>

<p> </p>",266975,,,,,,,,,,0,,,,,,,,,,,
https://cdn.entero.ru/mp@2x/f8/eb/f8eb50ec112512a5456ce3f361059c04.jpg,Барабан формующий ПищТех палочки 25х85 2 шт.,Барабан формующий ПищТех палочки 25х85 2 шт.,65688,RUB,Нет,ПищТех,Профоборудование,Мясоперерабатывающее,Формовочное оборудование,https://entero.ru/item/375542,"<p>Формующий барабан <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375542""><b class=""b"">Пищевые Технологии</b></a> используется совместно с котлетным автоматом <a href=""https://entero.ru/item/375535"">АК-1600</a> на предприятиях общественного питания и торговли для формирования рыбных палочек.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер палочек: 25х85 мм</li>
<li>Количество палочек: 2</li>
</ul>",375542,,,,,,,,,,0,https://entero.ru/manuals/510398/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,71400,,,,,,,,,
https://cdn.entero.ru/mp@2x/30/0d/300d07a49248b86bbebfecfd3605fe64.jpg,Барабан формующий ПищТех фрикадельки 2х25 мм,Барабан формующий ПищТех фрикадельки 2х25 мм,65688,RUB,Нет,ПищТех,Профоборудование,Мясоперерабатывающее,Формовочное оборудование,https://entero.ru/item/375543,"<p>Формующий барабан <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375543""><b class=""b"">Пищевые Технологии</b></a> используется совместно с котлетным автоматом <a href=""https://entero.ru/item/375535"">АК-1600</a> на предприятиях общественного питания и торговли для формирования фрикаделек.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер фрикаделек: 25 мм</li>
<li>Количество фрикаделек: 2</li>
</ul>",375543,,,,,,,,,,0,https://entero.ru/manuals/510441/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,,,,,,,,,,
https://cdn.entero.ru/mp@2x/ea/ac/eaacfeada62ba75557c8c087a43193cf.jpg,Барабан формующий ПищТех овал 100х60 мм,Барабан формующий ПищТех овал 100х60 мм,65688,RUB,Нет,ПищТех,Профоборудование,Мясоперерабатывающее,Формовочное оборудование,https://entero.ru/item/375544,"<p>Формующий барабан <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375544""><b class=""b"">Пищевые Технологии</b></a> используется совместно с котлетным автоматом <a href=""https://entero.ru/item/375535"">АК-1600</a> на предприятиях общественного питания и торговли для формирования котлет овальной формы.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер котлеты: 100х60 мм</li>
<li>Количество котлет: 1</li>
</ul>",375544,,,,,,,,,,0,https://entero.ru/manuals/510457/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,,,,,,,,,,
https://cdn.entero.ru/mp@2x/7f/46/7f46bf5250904544153396474c69ff7c.jpg,Барабан формующий ПищТех палочки 15х85 мм 2 шт.,Барабан формующий ПищТех палочки 15х85 мм 2 шт.,65688,RUB,Нет,ПищТех,Профоборудование,Мясоперерабатывающее,Формовочное оборудование,https://entero.ru/item/375545,"<p>Формующий барабан <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375545""><b class=""b"">Пищевые Технологии</b></a> используется совместно с котлетным автоматом <a href=""https://entero.ru/item/375535"">АК-1600</a> на предприятиях общественного питания и торговли для формирования рыбных палочек.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер палочек: 15х85 мм</li>
<li>Количество палочек: 2</li>
</ul>",375545,,,,,,,,,,0,https://entero.ru/manuals/510458/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,,,,,,,,,,
https://cdn.entero.ru/mp@2x/47/3d/473dac156d873d3053e86a9989661059.jpg,Барабан формующий ПищТех овал 120х85 мм,Барабан формующий ПищТех овал 120х85 мм,65688,RUB,Нет,ПищТех,Профоборудование,Мясоперерабатывающее,Формовочное оборудование,https://entero.ru/item/375546,"<p>Формующий барабан <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375546""><b class=""b"">Пищевые Технологии</b></a> используется совместно с котлетным автоматом <a href=""https://entero.ru/item/375535"">АК-1600</a> на предприятиях общественного питания и торговли для формирования котлет овальной формы.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер котлеты: 120х85 мм</li>
<li>Количество котлет: 1</li>
</ul>",375546,,,,,,,,,,0,https://entero.ru/manuals/510504/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,,,,,,,,,,
https://cdn.entero.ru/mp@2x/22/ab/22abf01c0855e9317f2b68635ac99f60.jpg,Барабан формующий ПищТех овал 100х70 мм,Барабан формующий ПищТех овал 100х70 мм,65688,RUB,Нет,ПищТех,Профоборудование,Мясоперерабатывающее,Формовочное оборудование,https://entero.ru/item/375547,"<p>Формующий барабан <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375547""><b class=""b"">Пищевые Технологии</b></a> используется совместно с котлетным автоматом <a href=""https://entero.ru/item/375535"">АК-1600</a> на предприятиях общественного питания и торговли для формирования котлет овальной формы.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер котлеты: 100х70 мм</li>
<li>Количество котлет: 1</li>
</ul>",375547,,,,,,,,,,0,https://entero.ru/manuals/510523/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,71400,,,,,,,,,
https://cdn.entero.ru/mp@2x/b3/3a/b33a3e44503db2934ae380891b0e81a5.jpg,Барабан формующий ПищТех круг 120 мм,Барабан формующий ПищТех круг 120 мм,65688,RUB,Нет,ПищТех,Профоборудование,Мясоперерабатывающее,Формовочное оборудование,https://entero.ru/item/375548,"<p>Формующий барабан <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375548""><b class=""b"">Пищевые Технологии</b></a> используется совместно с котлетным автоматом <a href=""https://entero.ru/item/375535"">АК-1600</a> на предприятиях общественного питания и торговли для формирования котлет круглой формы.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр котлеты: 120 мм</li>
<li>Количество котлет: 1</li>
</ul>",375548,,,,,,,,,,0,https://entero.ru/manuals/510542/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,68425,,,,,,,,,
https://cdn.entero.ru/mp@2x/09/95/0995b0c011aac7345accb5f0af1c5e8e.jpg,Барабан формующий ПищТех круг 70 мм,Барабан формующий ПищТех круг 70 мм,65688,RUB,Нет,ПищТех,Профоборудование,Мясоперерабатывающее,Формовочное оборудование,https://entero.ru/item/375549,"<p>Формующий барабан <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375549""><b class=""b"">Пищевые Технологии</b></a> используется совместно с котлетным автоматом <a href=""https://entero.ru/item/375535"">АК-1600</a> на предприятиях общественного питания и торговли для формирования котлет круглой формы.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр котлеты: 70 мм</li>
<li>Количество котлет: 1</li>
</ul>",375549,,,,,,,,,,0,https://entero.ru/manuals/510562/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,68425,,,,,,,,,
https://cdn.entero.ru/mp@2x/73/13/7313c3d14dc4210b3c5e65b1fdd28894.jpg,Барабан формующий ПищТех круг 90 мм,Барабан формующий ПищТех круг 90 мм,65688,RUB,Нет,ПищТех,Профоборудование,Мясоперерабатывающее,Формовочное оборудование,https://entero.ru/item/375550,"<p>Формующий барабан <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/375550""><b class=""b"">Пищевые Технологии</b></a> используется совместно с котлетным автоматом <a href=""https://entero.ru/item/375535"">АК-1600</a> на предприятиях общественного питания и торговли для формирования котлет круглой формы.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр котлеты: 90 мм</li>
<li>Количество котлет: 1</li>
</ul>",375550,,,,,,,,,,0,https://entero.ru/manuals/510564/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D0%B8%D1%89%D0%A2%D0%B5%D1%85.pdf,68425,,,,,,,,,
