Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Вес (с упаковкой),Материал корпуса,Максимальная высота реза,Максимальная толщина реза,Длина полотна,Размер рабочей поверхности
https://entero.ru/i/nofoto-m.jpg,Полотно для пилы Kocateq JG1650E,Полотно для пилы Kocateq JG1650E,3625,RUB,Да,Kocateq,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/206177,"<p>Полотно для пилы <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/206177""><b class=""b"">Kocateq</b></a> используется на предприятиях пищевой промышленности и торговли совместно с пилой для мяса <a href=""https://entero.ru/search.php?text=Kocateq+JG1650E""> JG1650E</a>.</p>

<p><em>Минимальный заказ 5 шт.</em></p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер полотна: 1650х16 мм</li>
</ul>",206177,,,,,,,,,,,0,,,,,,,,,,
https://cdn.entero.ru/mp@2x/f9/47/f9472c7c6690384edd88aee37f741574.jpg,Полотно для пилы Empero EMP.ETK.01,Полотно для пилы Empero EMP.ETK.01,4318,RUB,Да,Empero,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/276862,"<p>Пильное полотно используется совместно с пилой для мяса<b class=""b""> <a href=""https://entero.ru/item/275379"" target=""_blank""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/276862"">Empero EMP.ETK.01</a></a> </b>для распиловки замороженного и свежего мяса и костей на предприятиях общественного питания и торговли.</p>
<p><br>
<em><span style=""color:#FF0000;"">Изображение товара может отличаться от оригинала и представлено в ознакомительных целях.</span></em></p>",276862,,,,,,,,,,,0,,6082,,,,,,,,
https://cdn.entero.ru/mp@2x/47/c0/47c07be47c2838d2c95bcd146ff8296a.jpg,Полотно для пилы Airhot HSL-2020A,Полотно для пилы Airhot HSL-2020A,5783,RUB,Да,Airhot,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/122501,"<p>Полотно для пилы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/122501"">Airhot HSL-2020A</a></b> используется на предприятиях пищевой промышленности и торговли совместно с пилой для мяса <a href=""https://entero.ru/item/89406"">HSL-2020A</a>.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Длина полотна: 2020 мм</li>
<li>Ширина: 16 мм</li>
<li>Размер реза: 470x280 мм</li>
<li>Вес с упаковкой: 0,7 кг</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! Изображение товара отличается от оригинала и представлено в ознакомительных целях.</span></em></p>",122501,,,,,,,,,,,0,,8261,,,,,,,,
https://cdn.entero.ru/mp@2x/f5/65/f565dccd1bd9bfe6d9e63cb6ad557430.jpg,Полотно пильное Hualian JG210 (для рыбы),Полотно пильное Hualian JG210 (для рыбы),552,RUB,Да,Hualian,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/344824,"<p>Пильное полотно <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/344824""><b class=""b"">Hualian</b></a> используется совместно с ленточной пилой <a href=""https://entero.ru/item/125130"" target=""_blank"">JG-210</a> для нарезки на куски свежей и замороженной рыбы на предприятиях пищевой промышленности и торговли.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Длина: 1650 мм</li>
</ul>",344824,,,,,,,,,,,0,,789,,,,,,,,
https://cdn.entero.ru/mp@2x/d7/e7/d7e7e9a1f6596dd403b678caef285933.jpg,Полотно пильное Hualian для JG210 (для костей),Полотно пильное Hualian для JG210 (для костей),1150,RUB,Да,Hualian,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/344551,"<p>Пильное полотно <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/344551""><b class=""b"">Hualian</b></a> используется совместно с ленточной пилой <a href=""https://entero.ru/item/125130"" target=""_blank"">JG-210</a> для распиливания костей на предприятиях пищевой промышленности и торговли.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Длина: 1650 мм</li>
</ul>",344551,,,,,,,,,,,0,,1438,,,,,,,,
https://cdn.entero.ru/mp@2x/4e/4f/4e4f0e38512ae78c34350fc7523ae7fc.jpg,Полотно для пилы Sirman 1550 H,Полотно для пилы Sirman 1550 H,2037,RUB,Да,Sirman,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/128790,"<p>Полотно для пилы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128790"">Sirman 1550 H</a></b> используется на предприятиях пищевой промышленности и торговли совместно с пилой для мяса <a href=""https://entero.ru/search.php?text=Sirman+SO+1550+F3"">SO 1550 F3</a>.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер полотна: 526x526x16 мм</li>
<li>Габариты в упаковке: 360x315x22 мм</li>
<li>Вес: 0,1 кг</li>
</ul>",128790,,,,,,,,,,,0,,,,,,,,,,
https://cdn.entero.ru/mp@2x/3a/1d/3a1ddcc0f1662e98260ac19e16bca4df.jpg,Полотно для пилы Sirman 1650 H20 мм для SO 1650 F/F2,Полотно для пилы Sirman 1650 H20 мм для SO 1650 F/F2,2200,RUB,Да,Sirman,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/309751,"<p>Полотно для пилы <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/309751""><b class=""b"">Sirman 1650 H20</b></a> используется на предприятиях пищевой промышленности и торговли совместно с пилой для мяса SO 1650 F/F2.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер полотна: 526x526x20 мм</li>
<li>Вес: 0,1 кг</li>
</ul>",309751,,,,,,,,,,,0,,3143,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Полотно для пилы FIMAR SE2020,Полотно для пилы FIMAR SE2020,2562,RUB,Да,FIMAR,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/206328,"<p>Полотно для пилы используется совместно с ленточной пилой <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/206328""><b class=""b"">FIMAR SE/2020</b></a></p>",206328,,,,,,,,,,,7,,3014,,,,,,,,
https://cdn.entero.ru/mp@2x/07/d9/07d92563b61ae95dfc20808e61f58d29.jpg,Полотно для пилы GASTRORAG 4P-MS2020,Полотно для пилы GASTRORAG 4P-MS2020,2660,RUB,Да,GASTRORAG,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/223211,"<p>Полотно для пилы <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/223211""><b class=""b"">GASTRORAG 4P-MS2020</b></a> используется на предприятиях пищевой промышленности и торговли совместно с пилой для мяса <a href=""https://entero.ru/item/58261"">MS-2020</a>.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Длина полотна: 2020 мм</li>
<li>Количество зубцов на дюйм: 4 шт.</li>
</ul>",223211,,,,,,,,,,,0,,,,,,,,,,
https://cdn.entero.ru/mp@2x/4c/ee/4ceefdde5cc4c56f8f2a238aba5efab3.jpg,Набор полотен для пилы Koneteollisuus Oy (KT) 460 (5 шт.),Набор полотен для пилы Koneteollisuus Oy (KT) 460 (5 шт.),9387,RUB,Да,Koneteollisuus Oy (KT),Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/213440,"<p>Набор полотен для пилы <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/213440""><b class=""b"">Koneteollisuus Oy (KT) 460</b></a> используется на предприятиях пищевой промышленности и торговли совместно с пилами для мяса <a href=""https://entero.ru/item/23316"">KT-460</a>.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 3135x20x0,6 мм</li>
<li>Количество в комплекте: 5 шт.</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! Изображение товара отличается от оригинала и представлено в ознакомительных целях.</span></em></p>",213440,,,,,,,,,,,0,,12685,,,,,,,,
https://cdn.entero.ru/mp@2x/36/c6/36c642f78bfba98085cd361e7e08e26d.jpg,Полотно для пилы Fama FSGM 108E,Полотно для пилы Fama FSGM 108E,19639,RUB,Да,Fama,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/316952,"<p>Полотно<b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/316952"">Fama FSGM 108E</a></b> предназначено для совместного использования с ленточной пилой <a href=""https://entero.ru/item/125805"" target=""_blank"">1800 (FSGM 108E)</a> на предприятиях общественного питания, торговли и в цехах по переработке мяса.</p>

<p>В комплект поставки входит 10 полотен.</p>",316952,,,,,,,,,,,0,,,,,,,,,,
https://cdn.entero.ru/mp@2x/88/46/88469faaa4470323d5c2741ea890e97a.jpg,Полотно для пилы Sirman 1840 Н,Полотно для пилы Sirman 1840 Н,1961,RUB,Нет,Sirman,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/128792,"<p>Полотно для пилы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128792"">Sirman 1840 Н</a></b> используется на предприятиях пищевой промышленности и торговли совместно с пилой для мяса <a href=""https://entero.ru/search.php?text=+SIRMAN+1840"">SO 1840 F3</a>.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер полотна: 575x575x20 мм</li>
<li>Габариты в упаковке: 600x600x21 мм</li>
<li>Вес: 0,11 кг</li>
<li>Вес с упаковкой: 0,117 кг</li>
</ul>",128792,,,,,,,,,,,0,,2724,,,,,,,,
https://cdn.entero.ru/mp@2x/55/63/55637633f34ac47abd9064293630108c.jpg,Полотно для пилы Sirman 2020 H,Полотно для пилы Sirman 2020 H,1784,RUB,Нет,Sirman,Профоборудование,Мясоперерабатывающее,Пилы для мяса,https://entero.ru/item/128793,"<p>Полотно для пилы <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128793""><b class=""b"">Sirman 2020 Н</b></a> используется на предприятиях пищевой промышленности и торговли совместно с пилой для мяса <a href=""https://entero.ru/item/45016"">SO 2020 INOX 380В</a>.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер полотна: 600x600x20 мм</li>
<li>Габариты в упаковке: 610x610x21 мм</li>
<li>Вес: 0,14 кг</li>
<li>Вес с упаковкой: 0,149 кг</li>
</ul>",128793,,,,,,,,,,,0,,,,,,,,,,
