Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Производительность,Количество уровней,Загрузка,Решетка для булочек,Максимальная загрузка тостов,Конвейерный,Ширина конвейера
https://cdn.entero.ru/mp@2x/2d/a2/2da2a7286b1eac068235da8aa47bfecb.jpg,Тостер FIMAR TOC,Тостер FIMAR TOC,152745,RUB,Нет,FIMAR,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/25384,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/25384"">Fimar TOC</a></b> предназначен для подогрева и поджарки кусочков хлеба на предприятиях общественного питания и торговли. Модель оснащена регулировкой скорости обжарочного конвейера и самовентилируемым двигателем со встроенным редуктором. Корпус и поворотный обжарочный конвейер выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Нагревательные элементы с кварцевыми трубками, поблочное включение трубок для оптимального задания температуры</li>
<li>Вентилятор для распределения тепла</li>
<li>Жарочная камера облицована изолирующим материалом</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размеры жарочного конвейера: 305х410 мм</li>
<li>Время приготовления: от 100 до 360 секунд</li>
<li>Габариты упаковки: 720х550х480 мм</li>
<li>Объем упаковки: 0,19 м<sup>3</sup></li>
</ul>",25384,220 В,3 кВт,450 мм,680 мм,390 мм,,Италия,,,0,https://entero.ru/manuals/87421/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20FIMAR.pdf;https://entero.ru/manuals/377049/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D1%83%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%B8%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29%20%D0%BD%D0%B0%20FIMAR%20TOC.pdf;https://entero.ru/manuals/377050/%D0%92%D0%B7%D1%80%D1%8B%D0%B2-%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/377051/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/377052/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8%20%28%D0%B4%D0%BE%2009.02.2025%29.pdf;https://entero.ru/manuals/421947/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20FIMAR%20TOC.pdf,,,22 кг,от 150 до 480 шт./ч,1,горизонтальная,,,Да,305 мм
https://cdn.entero.ru/mp@2x/ea/7e/ea7e3085226279a3110edb3cda314284.jpg,Тостер конвейерный Hatco TQ-400BA,Тостер конвейерный Hatco TQ-400BA,161678,RUB,Нет,Hatco,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/121467,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/121467"">Hatco TQ-400BA</a></b> предназначен для поджаривания тостового хлеба и булочек на предприятиях общественного питания и торговли. Модель оснащена панелью управления на фронтальной стороне и съемным лотком для сбора готового продукта. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулировка скорости движения конвейера</li>
<li>Регулировка степени поджаривания продукта</li>
<li>Запатентованная система датчиков ColorGuard обеспечивает однородность поджаривания</li>
<li>Теплоизоляция и внутренний вентилятор обеспечивает безопасность работы оператора</li>
<li>Энергосберегающий термостат для экономии электроэнергии в менее загруженные часы работы</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальный размер:
<ul>
<li>Тостовый хлеб: 250х40 мм</li>
<li>Срез булочки: 2х 125х125 мм</li>
</ul>
</li>
<li>Размеры загрузочного отверстия: 255х50 мм</li>
<li>Длина конвейера: 270 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! Модели серии ВА обжаривают продукт только с одной стороны.</span></em></p>",121467,220 В,1.8 кВт,370 мм,450 мм,380 мм,,США,,,0,https://entero.ru/manuals/126700/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hatco%20TQ-400BA%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/126703/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Hatco%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,175737,https://vk.com/video_ext.php?oid=-177656185&id=456239571&hd=2&autoplay=0,,400 шт./ч,1,горизонтальная,,6,Да,255 мм
https://cdn.entero.ru/mp@2x/eb/04/eb04afb342298ee3e147d09a136ee871.jpg;https://cdn.entero.ru/mp@2x/18/c2/18c22abd22aff25d7f9f8b3e4eebb7b2.jpg;https://cdn.entero.ru/mp@2x/99/23/9923495f55560f34c38eb9950d135eaf.jpg;https://cdn.entero.ru/mp@2x/c7/13/c713133cc55fc20f73808cb793793348.jpg,Тостер конвейерный Senoven SEN-400,Тостер конвейерный Senoven SEN-400,519750,RUB,Нет,Senoven,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/170001,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/170001"">Senoven SEN-400</a></b> предназначен для подогрева и поджарки кусочков хлеба и булочек на предприятиях общественного питания и торговли. Модель оснащена электронной панелью управления. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Длина камеры: 735 мм</li>
<li>Скорость ленты: от 15 сек до 5 мин.</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>

<p> </p>",170001,220 В,8 кВт,586 мм,1560 мм,528 мм,,Турция,,,0,https://entero.ru/manuals/195912/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Senoven%20SEN-400%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.docx;https://entero.ru/manuals/216298/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D0%B8%20Senoven%202021.pdf,547105,,67 кг,,,горизонтальная,,,Да,381 мм
https://cdn.entero.ru/mp@2x/23/c1/23c13549d2ad2931a1e5142854911950.jpg,Тостер конвейерный GASTRORAG TT-EST-A-2,Тостер конвейерный GASTRORAG TT-EST-A-2,0,RUB,Нет,GASTRORAG,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/51536,"<p>Конвейерный тостер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/51536""><b class=""b"">GASTRORAG TT-EST-A-2 </b></a>предназначен для подогрева и поджарки кусочков хлеба на предприятиях общественного питания и торговли. Модель оснащена кварцевыми нагревательными элементами. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ширина конвейера: 285 мм</li>
<li>Высота рабочей зоны: 80 мм</li>
</ul>",51536,220 В,1.94 кВт,400 мм,420 мм,305 мм,,Китай,,,0,https://entero.ru/manuals/64477/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20GASTRORAG%20TT-EST-A-2.pdf;https://entero.ru/manuals/116469/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,16 кг,240 шт./ч,,,,,Да,285 мм
https://cdn.entero.ru/mp@2x/8d/21/8d2165141f7f568d5110e85efb9e0a8b.jpg,Тостер конвейерный EKSI HET-300,HET300,0,RUB,Нет,EKSI,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/63971,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/63971"">EKSI HET-300</a></b> предназначен для поджарки и подогрева кусочков хлеба на предприятиях общественного питания. Перфорированные стенки обеспечивают хорошее охлаждение нагревательного элемента и предохраняют от перегрева. Корпус выполнен из нержавеющей стали.</p>",63971,220 В,1.94 кВт,420 мм,420 мм,370 мм,,Китай,,,0,https://entero.ru/manuals/84551/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20HET-300.doc;https://entero.ru/manuals/84559/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20EKSI.pdf,,,14 кг,350 шт./ч,,горизонтальная,,,Да,
https://cdn.entero.ru/mp@2x/d2/65/d265bf813494572163094638bd1c921e.jpg;https://cdn.entero.ru/mp@2x/20/3f/203f739cc6b2294e322360319712e282.jpg;https://cdn.entero.ru/mp@2x/6f/68/6f681f97ae847a3e6757d295f1826a6f.jpg;https://cdn.entero.ru/mp@2x/ce/6f/ce6f7fe42c265a04ee9573b25a2f43ea.jpg;https://cdn.entero.ru/mp@2x/de/d8/ded8d44e5e043d743416c387b8bd38ff.jpg;https://cdn.entero.ru/mp@2x/e0/1c/e01cf646d0a1f20b8c8e197489c97d1e.jpg,Тостер EKSI HET-6,HET6,0,RUB,Нет,EKSI,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/63973,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/63973"">EKSI HET-6</a></b> предназначен для поджарки и подогрева кусочков хлеба на предприятиях общественного питания. Модель оснащена простым управлением. Перфорированные стенки обеспечивают хорошее охлаждение нагревательного элемента. Корпус выполнен из нержавеющей стали.</p>",63973,220 В,3.24 кВт,410 мм,255 мм,217 мм,,Китай,,,0,https://entero.ru/manuals/93707/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20EKSI.pdf;https://entero.ru/manuals/424549/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20HET-6.doc,,,5.4 кг,,,вертикальная,,6,,
https://cdn.entero.ru/mp@2x/f3/b9/f3b913dc2211087b8644397f18d6cb5d.jpg;https://cdn.entero.ru/mp@2x/a5/e3/a5e3eda08b126a79d1b88a382df83c7f.jpg,Тостер EKSI HET-4,HET4,0,RUB,Нет,EKSI,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/63972,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/63972"">EKSI HET-4</a></b> предназначен для поджарки и подогрева кусочков хлеба на предприятиях общественного питания и торговли. Модель оснащена 5 ТЭНами, переключателем режимов и поддоном длч крошек. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Звуковой сигнал по окончанию приготовления</li>
<li>Перфорированные стенки: хорошее охлаждение нагревательного элемента</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальный размер тоста: 145х145 мм</li>
</ul>",63972,220 В,1.8 кВт,270 мм,335 мм,218 мм,,Китай,,,0,https://entero.ru/manuals/93708/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20EKSI.pdf;https://entero.ru/manuals/424548/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20HET-4.doc,,,4.4 кг,,,вертикальная,,4,,
https://cdn.entero.ru/mp@2x/a8/e3/a8e3feee0ab3678b9134e6c574e553ba.jpg,Тостер GASTRORAG TT-ETS-4,Тостер GASTRORAG TT-ETS-4,0,RUB,Нет,GASTRORAG,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/51528,"<p>Тостер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/51528""><b class=""b"">GASTRORAG TT-ETS-4 </b></a>предназначен для подогрева и поджарки кусочков хлеба на предприятиях общественного питания и торговли. Модель оснащена кварцевыми нагревательными элементами и поддоном для крошек. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время приготовления тостов: до 5 мин.</li>
<li>Размер гнезда: 146х28 мм</li>
</ul>",51528,220 В,1.8 кВт,294 мм,214 мм,195 мм,,Китай,,,0,https://entero.ru/manuals/64457/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20GASTRORAG%20TT-ETS-4.pdf;https://entero.ru/manuals/116465/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,4 кг,,,вертикальная,,4,,
https://cdn.entero.ru/mp@2x/11/47/114753fdd9ee5561e2d4e2342c9cc764.jpg,Тостер GASTRORAG TT-ETS-6,Тостер GASTRORAG TT-ETS-6,0,RUB,Нет,GASTRORAG,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/58562,"<p>Тостер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/58562""><b class=""b"">GASTRORAG TT-ETS-6 </b></a>предназначен для подогрева и поджарки кусочков хлеба на предприятиях общественного питания и торговли. Модель оснащена кварцевыми нагревательными элементами и поддоном для крошек. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время приготовления тостов: до 5 мин.</li>
<li>Размер гнезда: 146х28 мм</li>
</ul>",58562,220 В,2.5 кВт,400 мм,250 мм,215 мм,,Китай,,,0,https://entero.ru/manuals/64458/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20GASTRORAG%20TT-ETS-6.pdf;https://entero.ru/manuals/116466/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,6.5 кг,,,вертикальная,,6,,
https://cdn.entero.ru/mp@2x/77/5e/775eb81672e2b02d9790a4b2bbfc83d6.jpg,Тостер EKSI HES-370B,Тостер EKSI HES-370B,0,RUB,Нет,EKSI,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/347444,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/347444"">EKSI HES-370B</a></b> предназначен для обжаривания хлеба в виде тостов на предприятиях общественного питания и торговли. Модель оснащена таймером на 30 мин. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 50 до 300°C</li>
</ul>",347444,220 В,2 кВт,460 мм,250 мм,280 мм,,Китай,,,0,,,,,,,горизонтальная,,,,
https://cdn.entero.ru/mp@2x/54/1e/541e6e0b8bf4964d690e9da81e68eee5.jpg,Тостер EKSI EST-1,Тостер EKSI EST-1,0,RUB,Нет,EKSI,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/287726,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/287726"">EKSI EST-1</a></b> предназначен для поджарки и подогрева кусочков хлеба на предприятиях общественного питания и торговли. Модель оснащена таймером на 30 мин. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 50 до 300°C</li>
</ul>",287726,220 В,2 кВт,285 мм,465 мм,300 мм,,Китай,,,0,https://entero.ru/manuals/477857/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20EKSI%20EST-1.pdf,,,7.2 кг,,1,горизонтальная,,,,
https://cdn.entero.ru/mp@2x/4b/d1/4bd17c71e1e9e94a77d1fe6bb1cfd666.jpg,Тостер EKSI HES-360B,Тостер EKSI HES-360B,0,RUB,Нет,EKSI,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/347443,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/347443"">EKSI HES-360B</a></b> предназначен для обжаривания хлеба в виде тостов на предприятиях общественного питания и торговли. Модель оснащена 9 ТЭНами (кварцевыми трубками), таймером на 30 мин. и поддоном для крошек. Корпус выполнен из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 50 до 300°C</li>
</ul>",347443,220 В,3.15 кВт,470 мм,270 мм,420 мм,,Китай,,,0,,,,,,2,горизонтальная,,,,
https://cdn.entero.ru/mp@2x/2c/55/2c55e3cb58a4c3842efa8939e9430e7e.jpg;https://cdn.entero.ru/mp@2x/11/c6/11c6f03dffc8b33e4d6c43d151c5f613.jpg;https://cdn.entero.ru/mp@2x/f5/f6/f5f658183b53215fe977b33287137952.jpg;https://cdn.entero.ru/mp@2x/9a/1e/9a1e8d6646c5bdadab1e0c2792dcac58.jpg;https://cdn.entero.ru/mp@2x/e0/dd/e0dd84f7415627ef0ec6033ef3e0d784.jpg;https://cdn.entero.ru/mp@2x/bf/de/bfdeb6dd4b09d818b7f4921893295747.jpg;https://cdn.entero.ru/mp@2x/55/08/55083da26bfb9eace9eaaa5540f07fb6.jpg;https://cdn.entero.ru/mp@2x/40/7b/407b7b33dd9318d031efe2eb5af72337.jpg,Тостер HENDI 261163,Тостер HENDI 261163,0,RUB,Нет,HENDI,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/290535,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.by/item/290535"">HENDI 261163</a></b> предназначен для поджарки и подогрева кусочков хлеба на предприятиях общественного питания. Модель оснащена 2 зажимами для тостов и выдвижным поддоном для крошек. Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Таймер со звуковым сигналом</li>
<li>2 независимых термостата для левого и правого отсека</li>
</ul>",290535,220 В,1.2 кВт,200 мм,300 мм,223 мм,,Китай,,,0,https://entero.ru/manuals/496476/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,5.1 кг,,,вертикальная,,2,,
https://cdn.entero.ru/mp@2x/e5/fe/e5fe54039050d0ba4ec64e1d2fb0b057.jpg;https://cdn.entero.ru/mp@2x/fe/60/fe603756a08ca836ddaf5495783cacea.jpg;https://cdn.entero.ru/mp@2x/d6/22/d622004be15ae35b1126211b069a2e27.jpg;https://cdn.entero.ru/mp@2x/6e/09/6e090e6d8fd7d6b8e6388c4f3e73a6c4.jpg;https://cdn.entero.ru/mp@2x/6f/4f/6f4fd70fee5ce2350054bda2b95b98c6.jpg,Тостер конвейерный CuisinAid CD-CT-300,Тостер конвейерный CuisinAid CD-CT-300,0,RUB,Нет,,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/309618,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/309618"">CuisinAid CD-CT-300</a> </b>используется на предприятиях общественного питания и торговли для поджарки и подогрева кусочков хлеба, а также приготовления горячих бутербродов. Модель оснащена верхним и нижним нагревательными элементами и электромеханической панелью управления. </p>

<p><b>Особенности:</b></p>

<ul>
<li>7 степеней поджарки</li>
<li>Светодиодный индикатор питания</li>
<li>Возможность выгрузки продукта с фронтальной или тыльной стороны</li>
<li>Поддон для сбора крошек</li>
<li>Эргономичный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность нагревательных элементов:
<ul>
<li>Верхний: 1,2 кВт</li>
<li>Нижний: 1 кВт</li>
</ul>
</li>
<li>Габариты лотка:: 520х265 мм</li>
<li>Габариты в упаковке: 515х425х370 мм</li>
</ul>",309618,220 В,2.2 кВт,370 мм,420 мм,350 мм,,Китай,,,0,,,,14.5 кг,300 шт./ч,1,горизонтальная,Да,,Да,
https://cdn.entero.ru/mp@2x/b5/b4/b5b4434587d847658fb401cabb2b147a.jpg;https://cdn.entero.ru/mp@2x/ec/ae/ecae4014416d5fac93d7560ea69e5868.jpg;https://cdn.entero.ru/mp@2x/ee/e9/eee9a50dc2d0e54f3fcf0a642cae3f02.jpg;https://cdn.entero.ru/mp@2x/93/6d/936dbe5e8895e0fa15977cd04bff5cd2.jpg,Тостер Waring WCT805,WRWCT805E,0,RUB,Нет,Waring,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/119635,"<p>Тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/119635"">Waring WCT805</a></b> предназначен для подогрева и поджарки кусочков хлеба на предприятиях общественного питания, торговли и в домашних условиях. Модель оснащена электромеханическим управлением с 2 независимыми терморегуляторами и 2 подъемными рычагами. Корпус выполнен из матовой хромированной стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 степени обжарки</li>
<li>Поддон для крошек подходит для мытья в посудомоечной машине</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Ширина загрузочного отверстия: 35 мм</li>
</ul>",119635,220 В,2.7 кВт,301 мм,266 мм,228 мм,,США,,,0,https://entero.ru/manuals/123200/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Waring%20WCT805%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/123199/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Waring%20WCT805%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/123198/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Waring%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,,380 шт./ч,,вертикальная,,4,,
https://cdn.entero.ru/mp@2x/1c/32/1c325ffa7f5269239d2bcdd6237b7d23.jpg;https://cdn.entero.ru/mp@2x/ba/14/ba14f6fb5eca6367f9e99b43b838e7e8.jpg,Тостер Prince Castle 212-GFCCE,212 GFCE,0,RUB,Нет,Prince Castle,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/51968,"<p>Контактный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/51968"">Prince Castle 212-GFCCE</a> </b>предназначен для карамелизации булочек, используемых для бургеров и горячих бутербродов на предприятиях общественного питания. На срезе образуется румяная корочка, благодаря которой в булочку не впитывается мясной сок и соус, булка остается мягкой и воздушной. Модель оснащена одна створкой и таймером. Конструкция выполнена из нержавеющей стали и алюминия с прочным никелированным нагревательным элементом для равномерного нагрева.<br>
<b>Особенности:</b></p>

<ul>
<li>Регулировка температуры нагрева </li>
<li>Регулировка зазора толщины булки </li>
<li>Визуальный и звуковой сигнал </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность полных булочек за 1 цикл: 12 </li>
<li>Таймер: от 20 до 100 сек.</li>
</ul>",51968,220 В,2.3 кВт,406 мм,698 мм,295 мм,,США,,,0,https://entero.ru/manuals/52324/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Prince%20Castle%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/337240/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Prince%20Castle%20212-GFCCE.pdf,,,31.7 кг,,,горизонтальная,,12,,
https://cdn.entero.ru/mp@2x/76/e9/76e987e3d0ffa3c83953bc0d46e78509.jpg;https://cdn.entero.ru/mp@2x/ff/e8/ffe8bad5732562292a7a5e7f5d592298.jpg,Тостер Prince Castle 297-T9FCE,Тостер Prince Castle 297-T9FCE,0,RUB,Нет,Prince Castle,Профоборудование,Тепловое,Тостеры,https://entero.ru/item/51971,"<p>Конвейерный тостер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/51971"">Prince Castle 297-T9FCE</a></b> предназначен для карамелизации булочек на предприятиях общественного питания. Модель оснащена регулируемым термостатом и листом тефлона, состоящим из зажима из нержавеющей стали и 2 тефлоновыми пластинами для защиты от налипания булочек.</p>

<p>Корпус выполнен из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Уникальная двухуровневая конструкция валика </li>
<li>Саморегулирующаяся сборка цепи обеспечивает натяжение</li>
<li>Сильный двигатель и высокая температура валика увеличивают производительность </li>
<li>Легко чистить и обслуживать</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Время приготовления: 9 сек.</li>
<li>Ток: 8 А</li>
</ul>",51971,220 В,1.7 кВт,635 мм,211 мм,668 мм,,США,,,0,https://entero.ru/manuals/52321/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Prince%20Castle%20297-T9FCE%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/52323/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Prince%20Castle%20297-T9FCE%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/52327/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Prince%20Castle%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456240816&hd=2&autoplay=0,34.3 кг,2200 шт./ч,,вертикальная,,,Да,
