Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем,Вес (с упаковкой)
https://cdn.entero.ru/mp@2x/d8/1a/d81ad25a82373e27b65085c57183a904.jpg,Рисоварка HENDI 240458,Рисоварка HENDI 240458,0,RUB,Нет,HENDI,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/277394,"<p>Рисоварка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/277394""><b class=""b"">HENDI 240458</b></a> используется на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Модель оснащена крышкой, ручками и устойчивыми ножками. Корпус выполнен из стального проката, окрашенного в белый цвет, внутренняя поверхность - из алюминия и имеет антипригарное покрытие, крышка - из нержавеющей стали, ручки и ножки - из термоустойчивого прочного полипролена.</p>

<p>В комплект поставки входят мерный стакан для риса и ложка.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 режима:
<ul>
<li>Приготовление</li>
<li>Поддержание тепла</li>
</ul>
</li>
<li>Ручки позволяют безопасно хранить горячую крышку и хранить ее под рукой</li>
<li>Крышка оснащена поворотным замком и ручкой обеспечивающей охлаждение</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вместимость: 50 ложки сухого риса / ±100 порций вареного риса</li>
</ul>

<p> </p>",277394,220 В,2.9 кВт,555 мм,495 мм,365 мм,,Китай,,,0,https://entero.ru/manuals/344384/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20HENDI%20240458.pdf;https://entero.ru/manuals/344385/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%BD%D0%B0%20HENDI%20240458.pdf;https://entero.ru/manuals/344386/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8%20%D0%BD%D0%B0%20HENDI%20240458%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/496489/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,,10.35 кг,10 л,
https://cdn.entero.ru/mp@2x/9a/29/9a2945c2533243cb2c40cfc59fde85d3.jpg;https://cdn.entero.ru/mp@2x/e0/a9/e0a9f5c253b6979f0ac8e0b916afd540.jpg;https://cdn.entero.ru/mp@2x/ca/77/ca7777e4eaa613711722c861c73de897.jpg;https://cdn.entero.ru/mp@2x/da/1b/da1b2f9e412def8f314256a59c64547e.jpg;https://cdn.entero.ru/mp@2x/13/97/13973fbbee72512de22181060c93d7ab.jpg;https://cdn.entero.ru/mp@2x/33/6c/336c3fd9056d7f83e79065c2262d51a9.jpg;https://cdn.entero.ru/mp@2x/d9/e4/d9e4856564069ecb17da2302cdd5cef6.jpg,Рисоварка Bartscher 150529,Рисоварка Bartscher 150529,0,RUB,Нет,Bartscher,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/84220,"<p>Рисоварка <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/84220"">Bartscher 150529</a></b> используется на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Модель оснащена силиконовым ковриком в качестве защиты от пригорания. Корпус выполнен из нержавеющей стали, термостойкая внутренняя чаша - с антипригарным покрытием.</p>

<p>В комплект поставки входят мерный стаканчик, ложки для риса и перемешивания.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Производительность: от 40 до 60 порций</li>
</ul>",84220,220 В,2.85 кВт,560 мм,465 мм,400 мм,,Китай,,,0,https://entero.ru/manuals/120950/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Bartscher%20150529.pdf;https://entero.ru/manuals/120951/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F%20%D1%81%D1%85%D0%B5%D0%BC%D0%B0.pdf;https://entero.ru/manuals/120952/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20%D0%B2%20%D1%80%D0%B0%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%BC%20%D0%B2%D0%B8%D0%B4%D0%B5.pdf,,,15.7 кг,12 л,
https://cdn.entero.ru/mp@2x/79/cb/79cb68135808a573ce5d8bad67c5aba0.jpg,Чаша INDOKOR для IR-1985PRO,Чаша INDOKOR для IR-1985PRO,12133,RUB,Да,INDOKOR,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/220931,"<p>Чаша <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/220931""><b class=""b"">INDOKOR</b></a> используется совместно с рисоваркой <a href=""https://entero.ru/item/184111"">IR-1985PRO</a> для упрощенного приготовления риса и поддержания его в состоянии постоянной готовности на предприятиях общественного питания и торговли.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Габариты: 378x378x260 мм</li>
<li>Вес: 0.350 кг</li>
</ul>

<p> </p>",220931,,,,,,,,,,0,,13188,,,,
https://cdn.entero.ru/mp@2x/d6/78/d678d995f58464056b206ed63c4d20c6.jpg,Чаша для рисоварки Crazy Pan CP-RC13L,Чаша для рисоварки Crazy Pan CP-RC13L,3257,RUB,Да,,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/300410,"<p>Чаша <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/300410""><b class=""b"">Crazy Pan</b></a> ​используется совместно с рисоваркой <a href=""https://entero.ru/item/300409"" target=""_blank"">CP-RC13L</a> на предприятиях общественного питания и торговли, например, в суши-барах, бистро с японской кухней и т.д.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 13 л</li>
</ul>",300410,,,,,,,,,,0,,,,,,
https://cdn.entero.ru/mp@2x/3b/4c/3b4c40e8885b2dbcdf41867dc260f1a6.jpg,Чаша для рисоварки Cuckoo 3021 143-071B,Чаша для рисоварки Cuckoo 3021 143-071B,18643,RUB,Да,Cuckoo,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/352729,"<p>Чаша используется совместно с рисоваркой <a href=""https://entero.ru/item/48290"">Cuckoo CR-3021</a> на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Модель выполнена из алюминия с керамическим покрытием.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 5,4 л</li>
</ul>",352729,,,,,,,Ю. Корея,,,0,,,,,,
https://cdn.entero.ru/mp@2x/6d/d0/6dd0858ad74036aa20c251d786eb46c7.jpg,Чаша для рисоварки Cuckoo CR-3521,Чаша для рисоварки Cuckoo CR-3521,19105,RUB,Да,Cuckoo,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/243943,"<p>Чаша используется совместно с рисоваркой <a href=""https://entero.ru/item/34210"" target=""_blank""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/243943"">Cuckoo CR-3521</a></a> на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Модель выполнена из алюминия с керамическим покрытием.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Объем: 6,3 л</li>
</ul>",243943,,,,,,,Ю. Корея,,,0,,,,,,
https://entero.ru/i/nofoto-m.jpg,Ложка для рисоварки Crazy Pan PAN CP-RC13L,Ложка для рисоварки Crazy Pan PAN CP-RC13L,243,RUB,Да,,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/300411,"<p>Ложка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/300411""><b class=""b"">Crazy Pan</b></a> ​используется совместно с рисоваркой <a href=""https://entero.ru/item/300409"" target=""_blank"">CP-RC13L</a> на предприятиях общественного питания и торговли, например, в суши-барах, бистро с японской кухней и т.д.</p>",300411,,,,,,,,,,0,,333,,,,
https://cdn.entero.ru/mp@2x/fe/48/fe48c5f3126aa5ba5b7abac718fbe5c8.jpg,Чаша для рисоварки Kocateq R10/5C teflon coated inner pot,Чаша для рисоварки Kocateq R10/5C teflon coated inner pot,4671,RUB,Да,Kocateq,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/342626,"<p>Чаша используется совместно с рисоваркой <a href=""https://entero.ru/item/325898""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/342626""><b class=""b"">Kocateq R10/5C </b></a></a>на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Изделие выполнено из алюминия с тефлоновым покрытием.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр дна: 280 мм</li>
<li>Диаметр: 340 мм</li>
<li>Высота: 155 мм</li>
</ul>

<p> </p>",342626,,,,,,,,,,0,,5628,,,,
https://cdn.entero.ru/mp@2x/24/1b/241b1c628d4b074dc5e96e5e49442c6c.jpg,Чаша для рисоварки Kocateq R13/6C teflon coated inner pot,Чаша для рисоварки Kocateq R13/6C teflon coated inner pot,5278,RUB,Да,Kocateq,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/342627,"<p>Чаша используется совместно с рисоваркой <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/342627""><b class=""b""><a href=""https://entero.ru/item/325907"">Kocateq R13/6C</a> </b></a>на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Изделие выполнено из алюминия с тефлоновым покрытием.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр дна: 240 мм</li>
<li>Диаметр: 340 мм</li>
<li>Высота: 170 мм</li>
</ul>

<p> </p>",342627,,,,,,,,,,0,,6681,,,,
https://cdn.entero.ru/mp@2x/f4/59/f45960c4d680f41a26578f71159c2c63.jpg,Чаша для рисоварки Kocateq R19/9W teflon coated inner pot,Чаша для рисоварки Kocateq R19/9W teflon coated inner pot,5865,RUB,Да,Kocateq,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/342623,"<p>Чаша используется совместно с рисоваркой <a href=""https://entero.ru/item/341603""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/342623""><b class=""b"">Kocateq IR19/9W</b></a></a> на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Изделие выполнено из алюминия с тефлоновым покрытием.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр дна: 280 мм</li>
<li>Диаметр: 340 мм</li>
<li>Высота: 250 мм</li>
</ul>

<p> </p>",342623,,,,,,,,,,0,,,,,,
https://cdn.entero.ru/mp@2x/a0/0f/a00f550ef6a43a1bb2b49da5e34386ae.jpg,Чаша для рисоварки Hurakan,Чаша для рисоварки Hurakan,3898,RUB,Нет,Hurakan,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/235021,"<p>Чаша используется совместно с рисоваркой <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/235021"">Hurakan </a>HKN-SR56M</b> на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. </p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 375x375x180 мм</li>
<li>Размеры с упаковкой: 410x410x260 мм</li>
<li>Вес: 2,5 кг</li>
</ul>",235021,,,,,,,,,,0,,,,,,
https://cdn.entero.ru/mp@2x/63/f3/63f3e317d5ce7d70d044dbb16c81ee72.jpg,Чаша для рисоварки INDOKOR IR-1954-38,Чаша для рисоварки INDOKOR IR-1954-38,6394,RUB,Нет,INDOKOR,Профоборудование,Тепловое,Рисоварки,https://entero.ru/item/327824,"<p>Чаша используется совместно с рисоваркой <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/327824""><b class=""b"">INDOKOR IR-1954</b></a> на предприятиях общественного питания и торговли для приготовления, хранения и поддержания отваренного риса в разогретом виде. Изделие выполнено из алюминия с тефлоновым покрытием.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размеры: 300x300x172 мм</li>
</ul>",327824,,,,,,,,,,0,,,,,,
